SLPID,FileNo,TAC,ProductRegistrationNo,RegType,SerialNo,IMEI,CA_owner
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500289,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500266,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500208,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500211,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500260,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500253,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500267,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500057,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500200,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500198,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500300,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500059,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500015,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500004,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500290,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500173,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500193,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500174,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500156,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500152,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500007,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500142,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500154,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500175,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500042,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500033,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500171,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500227,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500684,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500228,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500524,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500516,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500539,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500409,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500534,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500535,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500232,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500294,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500264,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500240,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500234,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500272,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500217,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500316,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500231,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500297,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500295,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500250,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500028,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500901,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500074,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500905,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500885,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500377,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500795,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500556,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500001,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500286,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500162,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500179,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500802,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500110,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500005,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500027,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500088,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500891,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500199,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500585,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500978,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500786,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500960,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500558,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500237,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500224,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500255,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500322,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500239,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500233,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500271,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500226,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500225,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500318,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500259,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500212,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500254,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500261,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500207,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500692,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500554,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500510,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500547,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500605,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500382,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500608,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500598,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500395,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500595,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500798,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500967,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500569,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500674,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500575,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500570,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500637,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500602,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500572,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500675,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500910,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500697,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500897,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500912,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500708,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500906,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500893,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500806,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500873,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500870,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500839,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500818,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500379,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500702,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500966,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500375,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500381,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500102,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500862,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500805,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500296,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500245,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500399,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501698,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501727,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500593,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501260,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500526,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500529,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500522,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500373,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500368,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501204,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500396,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501725,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501231,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500401,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501330,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501335,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9501647,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500068,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500069,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500120,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500170,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500178,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500076,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500083,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500071,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500118,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500105,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500169,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500203,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500177,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500022,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500252,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500321,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500230,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500229,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500242,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500268,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500525,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500360,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500374,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500383,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500398,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500371,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500520,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500393,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500527,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500523,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500419,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500498,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500501,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500400,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500413,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SL9500494,,SIRIM
